94789KJFK JFK20190616004012806/16/19 00:40:31  5-MIN KJFK 160540Z 21003KT 10SM -RA SCT075 OVC130 19/17 A2997 -20 87 500 230/03 RMK AO2 RAB40 P0000 T01890167
94789KJFK JFK20190616004515906/16/19 00:45:31  5-MIN KJFK 160545Z 20003KT 10SM -RA SCT075 OVC130 19/17 A2997 -20 87 500 210/03 RMK AO2 RAB40 SLP147 P0000 60000 T01890167 10206 20189 58005
94789KJFK JFK20190616005015806/16/19 00:50:31  5-MIN KJFK 160550Z 19003KT 10SM SCT075 OVC130 19/17 A2997 -20 87 500 200/03 RMK AO2 RAB40E49 SLP147 P0000 60000 T01890167 10206 20189 58005
94789KJFK JFK20190616005512206/16/19 00:55:31  5-MIN KJFK 160555Z 20003KT 10SM -RA FEW080 BKN110 19/17 A2997 -20 90 500 210/03 RMK AO2 P0000 T01890172
94789KJFK JFK20190616010012206/16/19 01:00:31  5-MIN KJFK 160600Z 22003KT 10SM -RA FEW075 OVC110 19/17 A2996 -20 87 500 230/03 RMK AO2 P0000 T01940172
94789KJFK JFK20190616010511506/16/19 01:05:31  5-MIN KJFK 160605Z 21006KT 10SM -RA OVC110 19/17 A2996 -20 84 500 220/06 RMK AO2 P0000 T01940167
94789KJFK JFK20190616011011506/16/19 01:10:31  5-MIN KJFK 160610Z 21004KT 10SM -RA OVC110 19/16 A2996 -20 81 500 220/04 RMK AO2 P0000 T01940161
94789KJFK JFK20190616011511506/16/19 01:15:31  5-MIN KJFK 160615Z 22003KT 10SM -RA OVC110 19/17 A2996 -20 84 500 230/03 RMK AO2 P0000 T01940167
94789KJFK JFK20190616012011506/16/19 01:20:31  5-MIN KJFK 160620Z 23003KT 10SM -RA OVC110 19/17 A2996 -20 84 500 240/03 RMK AO2 P0000 T01940167
94789KJFK JFK20190616012511506/16/19 01:25:31  5-MIN KJFK 160625Z 21004KT 10SM -RA OVC110 19/17 A2996 -20 84 500 230/04 RMK AO2 P0000 T01940167
94789KJFK JFK20190616013011506/16/19 01:30:31  5-MIN KJFK 160630Z 22003KT 10SM -RA BKN110 19/17 A2997 -20 87 500 240/03 RMK AO2 P0000 T01940172
94789KJFK JFK20190616013511506/16/19 01:35:31  5-MIN KJFK 160635Z 27004KT 10SM -RA BKN110 19/17 A2997 -20 90 500 280/04 RMK AO2 P0000 T01890172
94789KJFK JFK20190616014011406/16/19 01:40:31  5-MIN KJFK 160640Z 27006KT 9SM -RA BKN110 19/17 A2997 -20 90 500 280/06 RMK AO2 P0001 T01890172
94789KJFK JFK20190616014512006/16/19 01:45:31  5-MIN KJFK 160645Z 25006KT 7SM RA BKN110 19/17 A2997 -20 87 500 260/06 RMK AO2 SLP147 P0002 T01940172
94789KJFK JFK20190616015012106/16/19 01:50:31  5-MIN KJFK 160650Z 23005KT 7SM -RA BKN110 19/17 A2996 -20 87 500 240/05 RMK AO2 SLP145 P0002 T01940172
94789KJFK JFK20190616015511406/16/19 01:55:31  5-MIN KJFK 160655Z 20005KT 9SM -RA OVC110 19/17 A2996 -10 87 500 220/05 RMK AO2 P0000 T01940172
94789KJFK JFK20190616020012206/16/19 02:00:31  5-MIN KJFK 160700Z 19006KT 10SM -RA BKN100 OVC120 19/17 A2996 -20 90 500 210/06 RMK AO2 P0000 T01890172
94789KJFK JFK20190616020511506/16/19 02:05:31  5-MIN KJFK 160705Z 18005KT 10SM -RA OVC110 19/18 A2996 -10 93 500 200/05 RMK AO2 P0000 T01890178
94789KJFK JFK20190616021011506/16/19 02:10:31  5-MIN KJFK 160710Z 17005KT 10SM -RA OVC110 19/18 A2995 -10 97 500 180/05 RMK AO2 P0000 T01890183
94789KJFK JFK20190616021511506/16/19 02:15:31  5-MIN KJFK 160715Z 16006KT 10SM -RA OVC110 19/18 A2995 -10 93 500 180/06 RMK AO2 P0001 T01890178
94789KJFK JFK20190616022012006/16/19 02:20:31  5-MIN KJFK 160720Z 15006KT 10SM -RA BKN100 OVC120 19/18 A2995 0 93 500 170/06 RMK AO2 P0001 T01890178
94789KJFK JFK20190616022512006/16/19 02:25:31  5-MIN KJFK 160725Z 15005KT 10SM -RA BKN100 OVC120 19/18 A2995 0 93 500 170/05 RMK AO2 P0001 T01890178
94789KJFK JFK20190616023012206/16/19 02:30:31  5-MIN KJFK 160730Z 15005KT 10SM BKN100 OVC120 19/18 A2995 0 93 500 170/05 RMK AO2 RAE26 P0001 T01890178
94789KJFK JFK20190616023511306/16/19 02:35:31  5-MIN KJFK 160735Z 18006KT 10SM -RA OVC100 19/18 A2995 0 93 500 190/06 RMK AO2 P0001 T01890178
94789KJFK JFK20190616024012006/16/19 02:40:31  5-MIN KJFK 160740Z 18005KT 10SM -RA BKN100 OVC120 19/18 A2994 0 93 500 190/05 RMK AO2 P0001 T01890178
94789KJFK JFK20190616024512006/16/19 02:45:31  5-MIN KJFK 160745Z 18005KT 10SM -RA OVC110 19/18 A2994 0 93 500 190/05 RMK AO2 SLP138 P0001 T01890178
94789KJFK JFK20190616025012706/16/19 02:50:31  5-MIN KJFK 160750Z 19007KT 10SM -RA FEW080 OVC110 19/18 A2994 0 93 500 200/07 RMK AO2 SLP138 P0001 T01890178
94789KJFK JFK20190616025511306/16/19 02:55:31  5-MIN KJFK 160755Z 20008KT 10SM -RA OVC110 19/17 A2994 0 90 500 210/08 RMK AO2 P0000 T01890172
94789KJFK JFK20190616030011306/16/19 03:00:31  5-MIN KJFK 160800Z 19010KT 10SM -RA BKN110 19/17 A2993 0 87 600 200/10 RMK AO2 P0000 T01940172
94789KJFK JFK20190616030511306/16/19 03:05:31  5-MIN KJFK 160805Z 19009KT 10SM -RA BKN110 19/17 A2993 0 90 500 210/09 RMK AO2 P0000 T01890172
94789KJFK JFK20190616031011306/16/19 03:10:31  5-MIN KJFK 160810Z 19008KT 10SM -RA BKN110 19/17 A2994 0 90 500 210/08 RMK AO2 P0000 T01890172
94789KJFK JFK20190616031511306/16/19 03:15:31  5-MIN KJFK 160815Z 19007KT 10SM -RA BKN110 19/17 A2993 0 90 500 200/07 RMK AO2 P0000 T01890172
94789KJFK JFK20190616032011306/16/19 03:20:31  5-MIN KJFK 160820Z 17006KT 10SM -RA BKN110 19/17 A2993 0 90 500 190/06 RMK AO2 P0000 T01890172
94789KJFK JFK20190616032511506/16/19 03:25:31  5-MIN KJFK 160825Z 17007KT 10SM BKN110 19/17 A2994 0 90 500 180/07 RMK AO2 RAE24 P0000 T01890172
94789KJFK JFK20190616033012206/16/19 03:30:31  5-MIN KJFK 160830Z 17006KT 10SM FEW080 BKN110 19/17 A2993 0 90 500 190/06 RMK AO2 RAE24 P0000 T01890172
94789KJFK JFK20190616033512006/16/19 03:35:31  5-MIN KJFK 160835Z 17007KT 10SM -RA FEW080 BKN110 19/17 A2993 0 90 500 180/07 RMK AO2 P0000 T01890172
94789KJFK JFK20190616034012706/16/19 03:40:31  5-MIN KJFK 160840Z 17006KT 10SM -RA FEW075 BKN110 OVC130 19/17 A2994 0 90 500 180/06 RMK AO2 P0000 T01890172
94789KJFK JFK20190616034514606/16/19 03:45:31  5-MIN KJFK 160845Z 17006KT 10SM -RA FEW075 BKN110 OVC130 19/17 A2994 0 90 500 180/06 RMK AO2 SLP137 P0000 60003 T01890172 55006
94789KJFK JFK20190616035014806/16/19 03:50:31  5-MIN KJFK 160850Z 17006KT 10SM FEW075 BKN110 OVC130 19/17 A2994 0 90 500 180/06 RMK AO2 RAE46 SLP137 P0000 60003 T01890172 55006
94789KJFK JFK20190616035512606/16/19 03:55:31  5-MIN KJFK 160855Z 17006KT 10SM -RA BKN100 OVC110 19/17 A2994 0 90 500 190/06 RMK AO2 RAB53 P0000 T01890172
94789KJFK JFK20190616040012806/16/19 04:00:31  5-MIN KJFK 160900Z 18006KT 10SM -RA BKN100 OVC110 19/17 A2994 0 90 500 190/06 RMK AO2 RAB0853 P0000 T01890172
94789KJFK JFK20190616040512806/16/19 04:05:31  5-MIN KJFK 160905Z 18006KT 10SM -RA BKN100 OVC120 19/17 A2994 0 90 500 190/06 RMK AO2 RAB0853 P0000 T01890172
94789KJFK JFK20190616041012106/16/19 04:10:31  5-MIN KJFK 160910Z 17007KT 10SM -RA OVC110 19/17 A2994 0 90 500 190/07 RMK AO2 RAB0853 P0000 T01890172
94789KJFK JFK20190616041512106/16/19 04:15:31  5-MIN KJFK 160915Z 16007KT 10SM -RA OVC110 19/17 A2993 0 90 500 180/07 RMK AO2 RAB0853 P0000 T01890172
94789KJFK JFK20190616042012106/16/19 04:20:31  5-MIN KJFK 160920Z 17008KT 10SM -RA OVC100 18/17 A2994 0 93 400 180/08 RMK AO2 RAB0853 P0000 T01830172
94789KJFK JFK20190616042512106/16/19 04:25:31  5-MIN KJFK 160925Z 17008KT 10SM -RA OVC100 19/17 A2994 0 90 500 190/08 RMK AO2 RAB0853 P0000 T01890172
94789KJFK JFK20190616043012106/16/19 04:30:31  5-MIN KJFK 160930Z 17007KT 10SM -RA OVC110 18/17 A2994 0 93 400 180/07 RMK AO2 RAB0853 P0000 T01830172
94789KJFK JFK20190616043512106/16/19 04:35:31  5-MIN KJFK 160935Z 17007KT 10SM -RA OVC110 18/17 A2994 0 93 400 180/07 RMK AO2 RAB0853 P0000 T01830172
94789KJFK JFK20190616044012006/16/19 04:40:31  5-MIN KJFK 160940Z 18008KT 10SM OVC100 18/17 A2994 0 93 400 190/08 RMK AO2 RAB0853E37 P0000 T01830172
94789KJFK JFK20190616044514806/16/19 04:45:31  5-MIN KJFK 160945Z 18009KT 10SM SCT080 BKN100 BKN130 BKN180 18/17 A2994 0 93 400 190/09 RMK AO2 RAB0853E37 SLP137 P0000 T01830172
94789KJFK JFK20190616045014806/16/19 04:50:31  5-MIN KJFK 160950Z 18009KT 10SM SCT080 BKN100 BKN130 BKN180 19/17 A2994 0 90 500 200/09 RMK AO2 RAB0853E37 SLP137 P0000 T01890172
94789KJFK JFK20190616045511906/16/19 04:55:31  5-MIN KJFK 160955Z 18008KT 10SM -RA OVC100 19/17 A2994 0 90 500 200/08 RMK AO2 RAB54 P0000 T01890172
94789KJFK JFK20190616050012106/16/19 05:00:31  5-MIN KJFK 161000Z 19009KT 10SM -RA OVC100 19/17 A2994 0 90 500 200/09 RMK AO2 RAB0954 P0000 T01890172
94789KJFK JFK20190616050512106/16/19 05:05:31  5-MIN KJFK 161005Z 19009KT 10SM -RA OVC100 19/17 A2994 0 90 500 200/09 RMK AO2 RAB0954 P0000 T01890172
94789KJFK JFK20190616051012106/16/19 05:10:31  5-MIN KJFK 161010Z 18008KT 10SM -RA OVC095 19/17 A2993 0 90 500 190/08 RMK AO2 RAB0954 P0000 T01890172
94789KJFK JFK20190616051512106/16/19 05:15:31  5-MIN KJFK 161015Z 18008KT 10SM -RA OVC095 19/18 A2993 0 93 500 190/08 RMK AO2 RAB0954 P0000 T01890178
94789KJFK JFK20190616052012106/16/19 05:20:31  5-MIN KJFK 161020Z 18008KT 10SM -RA OVC090 18/18 A2993 0 96 400 190/08 RMK AO2 RAB0954 P0000 T01830178
94789KJFK JFK20190616052512006/16/19 05:25:31  5-MIN KJFK 161025Z 19007KT 10SM OVC090 18/18 A2993 0 96 400 200/07 RMK AO2 RAB0954E24 P0000 T01830178
94789KJFK JFK20190616053012006/16/19 05:30:31  5-MIN KJFK 161030Z 18007KT 10SM OVC090 19/18 A2993 0 93 500 200/07 RMK AO2 RAB0954E24 P0000 T01890178
94789KJFK JFK20190616053512006/16/19 05:35:31  5-MIN KJFK 161035Z 18007KT 10SM OVC090 19/18 A2993 0 93 500 200/07 RMK AO2 RAB0954E24 P0000 T01890178
94789KJFK JFK20190616054012006/16/19 05:40:31  5-MIN KJFK 161040Z 18007KT 10SM OVC090 19/18 A2993 0 93 500 190/07 RMK AO2 RAB0954E24 P0000 T01890178
94789KJFK JFK20190616054512806/16/19 05:45:31  5-MIN KJFK 161045Z 18007KT 10SM OVC095 19/18 A2993 10 93 500 200/07 RMK AO2 RAB0954E24 SLP135 P0000 T01890178
94789KJFK JFK20190616055016006/16/19 05:50:31  5-MIN KJFK 161050Z 19007KT 10SM BKN090 BKN120 BKN150 BKN250 19/18 A2993 10 93 500 200/07 RMK AO2 RAB0954E24 SLP135 VIRGA SE-S P0000 T01890178
94789KJFK JFK20190616055510406/16/19 05:55:31  5-MIN KJFK 161055Z 19006KT 10SM OVC100 19/18 A2993 10 93 500 200/06 RMK AO2 T01890178
94789KJFK JFK20190616060010406/16/19 06:00:31  5-MIN KJFK 161100Z 19005KT 10SM OVC100 19/18 A2993 10 93 500 200/05 RMK AO2 T01890178
94789KJFK JFK20190616060510406/16/19 06:05:31  5-MIN KJFK 161105Z 19007KT 10SM BKN100 19/18 A2992 10 93 500 200/07 RMK AO2 T01890178
94789KJFK JFK20190616061010406/16/19 06:10:31  5-MIN KJFK 161110Z 19006KT 10SM BKN100 19/18 A2993 10 93 500 200/06 RMK AO2 T01890178
94789KJFK JFK20190616061510406/16/19 06:15:31  5-MIN KJFK 161115Z 18007KT 10SM SCT100 19/18 A2993 10 93 500 200/07 RMK AO2 T01890178
94789KJFK JFK20190616062010406/16/19 06:20:31  5-MIN KJFK 161120Z 19008KT 10SM SCT100 19/18 A2993 10 93 500 200/08 RMK AO2 T01890178
94789KJFK JFK20190616062510406/16/19 06:25:31  5-MIN KJFK 161125Z 18008KT 10SM FEW100 19/18 A2993 10 93 500 200/08 RMK AO2 T01890178
94789KJFK JFK20190616063010106/16/19 06:30:31  5-MIN KJFK 161130Z 18007KT 10SM CLR 19/18 A2993 10 97 500 190/07 RMK AO2 T01890183
94789KJFK JFK20190616063512506/16/19 06:35:31  5-MIN KJFK 161135Z 18007KT 10SM FEW090 SCT130 BKN160 BKN250 19/18 A2993 10 97 500 200/07 RMK AO2 T01890183
94789KJFK JFK20190616064012506/16/19 06:40:31  5-MIN KJFK 161140Z 18007KT 10SM FEW090 SCT130 BKN160 BKN250 19/18 A2993 10 93 600 190/07 RMK AO2 T01940183
94789KJFK JFK20190616064516206/16/19 06:45:31  5-MIN KJFK 161145Z 18008KT 10SM FEW090 SCT130 BKN160 BKN250 19/18 A2993 10 93 600 190/08 RMK AO2 SLP134 60003 70003 T01940183 10194 20183 56010
94789KJFK JFK20190616065016206/16/19 06:50:31  5-MIN KJFK 161150Z 18007KT 10SM FEW090 SCT130 BKN160 BKN250 19/18 A2993 10 93 600 200/07 RMK AO2 SLP134 60003 70003 T01940183 10194 20183 56010
94789KJFK JFK20190616065510106/16/19 06:55:31  5-MIN KJFK 161155Z 18008KT 10SM CLR 19/18 A2993 10 93 600 190/08 RMK AO2 T01940183
94789KJFK JFK20190616070010106/16/19 07:00:31  5-MIN KJFK 161200Z 18008KT 10SM CLR 19/18 A2993 10 93 600 200/08 RMK AO2 T01940183
94789KJFK JFK20190616070510106/16/19 07:05:31  5-MIN KJFK 161205Z 18008KT 10SM CLR 19/18 A2993 10 93 600 200/08 RMK AO2 T01940183
94789KJFK JFK20190616071010106/16/19 07:10:31  5-MIN KJFK 161210Z 19009KT 10SM CLR 21/19 A2993 10 90 700 200/09 RMK AO2 T02060189
94789KJFK JFK20190616071510106/16/19 07:15:31  5-MIN KJFK 161215Z 18009KT 10SM CLR 21/19 A2993 10 90 700 200/09 RMK AO2 T02060189
94789KJFK JFK20190616072010106/16/19 07:20:31  5-MIN KJFK 161220Z 18010KT 10SM CLR 20/18 A2992 10 90 600 200/10 RMK AO2 T02000183
94789KJFK JFK20190616072510106/16/19 07:25:31  5-MIN KJFK 161225Z 18011KT 10SM CLR 20/18 A2993 10 90 600 200/11 RMK AO2 T02000183
94789KJFK JFK20190616073012506/16/19 07:30:31  5-MIN KJFK 161230Z 19010KT 10SM FEW090 SCT130 BKN160 BKN210 20/18 A2993 10 90 600 200/10 RMK AO2 T02000183
94789KJFK JFK20190616073512506/16/19 07:35:31  5-MIN KJFK 161235Z 19010KT 10SM FEW090 SCT130 BKN160 BKN210 20/19 A2992 10 93 600 200/10 RMK AO2 T02000189
94789KJFK JFK20190616074012506/16/19 07:40:31  5-MIN KJFK 161240Z 19011KT 10SM FEW090 SCT130 BKN160 BKN210 21/19 A2992 10 90 700 200/11 RMK AO2 T02060189
94789KJFK JFK20190616074513206/16/19 07:45:31  5-MIN KJFK 161245Z 18010KT 10SM FEW090 SCT130 BKN160 BKN210 21/19 A2992 20 93 700 200/10 RMK AO2 SLP132 T02060194
94789KJFK JFK20190616075013206/16/19 07:50:31  5-MIN KJFK 161250Z 19010KT 10SM FEW090 SCT130 BKN160 BKN210 21/19 A2992 20 90 800 200/10 RMK AO2 SLP131 T02110194
94789KJFK JFK20190616075510106/16/19 07:55:31  5-MIN KJFK 161255Z 19010KT 10SM CLR 21/19 A2992 20 90 700 200/10 RMK AO2 T02060189
94789KJFK JFK20190616080010106/16/19 08:00:31  5-MIN KJFK 161300Z 19010KT 10SM CLR 21/19 A2992 20 90 700 200/10 RMK AO2 T02060189
94789KJFK JFK20190616080510106/16/19 08:05:31  5-MIN KJFK 161305Z 19010KT 10SM CLR 21/19 A2992 20 87 800 200/10 RMK AO2 T02110189
94789KJFK JFK20190616081010106/16/19 08:10:31  5-MIN KJFK 161310Z 19009KT 10SM CLR 21/19 A2992 20 87 800 200/09 RMK AO2 T02110189
94789KJFK JFK20190616081510106/16/19 08:15:31  5-MIN KJFK 161315Z 19010KT 10SM CLR 21/19 A2992 20 90 800 200/10 RMK AO2 T02110194
94789KJFK JFK20190616082010106/16/19 08:20:31  5-MIN KJFK 161320Z 19009KT 10SM CLR 21/19 A2992 20 87 800 200/09 RMK AO2 T02110189
94789KJFK JFK20190616082510106/16/19 08:25:31  5-MIN KJFK 161325Z 19009KT 10SM CLR 21/19 A2992 20 87 800 200/09 RMK AO2 T02110189
94789KJFK JFK20190616083010106/16/19 08:30:31  5-MIN KJFK 161330Z 19009KT 10SM CLR 21/19 A2991 20 90 700 200/09 RMK AO2 T02060189
94789KJFK JFK20190616083510106/16/19 08:35:31  5-MIN KJFK 161335Z 19009KT 10SM CLR 21/19 A2991 30 93 700 200/09 RMK AO2 T02060194
94789KJFK JFK20190616084010106/16/19 08:40:31  5-MIN KJFK 161340Z 19008KT 10SM CLR 22/19 A2991 30 87 900 200/08 RMK AO2 T02170194
94789KJFK JFK20190616084510806/16/19 08:45:31  5-MIN KJFK 161345Z 19010KT 10SM CLR 22/19 A2991 30 87 900 200/10 RMK AO2 SLP127 T02170194
94789KJFK JFK20190616085013206/16/19 08:50:31  5-MIN KJFK 161350Z 19009KT 10SM FEW090 BKN130 BKN160 BKN210 21/19 A2991 30 87 800 200/09 RMK AO2 SLP127 T02110189
94789KJFK JFK20190616085510106/16/19 08:55:31  5-MIN KJFK 161355Z 19010KT 10SM CLR 21/19 A2991 30 87 800 200/10 RMK AO2 T02110189
94789KJFK JFK20190616090010106/16/19 09:00:31  5-MIN KJFK 161400Z 19010KT 10SM CLR 21/19 A2991 30 87 800 200/10 RMK AO2 T02110189
94789KJFK JFK20190616090510106/16/19 09:05:31  5-MIN KJFK 161405Z 19010KT 10SM CLR 22/19 A2990 30 84 900 200/10 RMK AO2 T02170189
94789KJFK JFK20190616091010106/16/19 09:10:31  5-MIN KJFK 161410Z 19010KT 10SM CLR 22/19 A2990 30 87 900 200/10 RMK AO2 T02170194
94789KJFK JFK20190616091510106/16/19 09:15:31  5-MIN KJFK 161415Z 19010KT 10SM CLR 22/19 A2990 30 84 900 200/10 RMK AO2 T02220194
94789KJFK JFK20190616092010106/16/19 09:20:31  5-MIN KJFK 161420Z 19010KT 10SM CLR 22/19 A2990 30 84 900 200/10 RMK AO2 T02220194
94789KJFK JFK20190616092510206/16/19 09:25:31  5-MIN KJFK 161425Z 19010KT 10SM CLR 23/19 A2990 30 81 1000 200/10 RMK AO2 T02280194
94789KJFK JFK20190616093010106/16/19 09:30:31  5-MIN KJFK 161430Z 19010KT 10SM CLR 22/19 A2990 30 84 900 200/10 RMK AO2 T02220194
94789KJFK JFK20190616093510106/16/19 09:35:31  5-MIN KJFK 161435Z 18008KT 10SM CLR 22/19 A2990 30 84 900 190/08 RMK AO2 T02220194
94789KJFK JFK20190616094010206/16/19 09:40:31  5-MIN KJFK 161440Z 19010KT 10SM CLR 23/20 A2990 30 81 1100 200/10 RMK AO2 T02330200
94789KJFK JFK20190616094513906/16/19 09:45:31  5-MIN KJFK 161445Z 18010KT 10SM FEW060 FEW130 BKN200 BKN250 23/20 A2990 30 81 1100 200/10 RMK AO2 SLP125 T02330200 58003
94789KJFK JFK20190616095013806/16/19 09:50:31  5-MIN KJFK 161450Z 19010KT 10SM FEW060 FEW130 BKN200 BKN250 22/19 A2990 40 84 900 200/10 RMK AO2 SLP124 T02220194 58003
94789KJFK JFK20190616095510106/16/19 09:55:31  5-MIN KJFK 161455Z 19010KT 10SM CLR 22/19 A2990 40 87 900 200/10 RMK AO2 T02170194
94789KJFK JFK20190616100010106/16/19 10:00:31  5-MIN KJFK 161500Z 19010KT 10SM CLR 22/19 A2990 40 87 900 210/10 RMK AO2 T02170194
94789KJFK JFK20190616100510106/16/19 10:05:31  5-MIN KJFK 161505Z 18010KT 10SM CLR 22/19 A2990 40 87 900 200/10 RMK AO2 T02170194
94789KJFK JFK20190616101010106/16/19 10:10:31  5-MIN KJFK 161510Z 19010KT 10SM CLR 22/19 A2990 40 84 900 200/10 RMK AO2 T02170189
94789KJFK JFK20190616101510106/16/19 10:15:31  5-MIN KJFK 161515Z 19011KT 10SM CLR 22/19 A2990 40 84 900 200/11 RMK AO2 T02170189
94789KJFK JFK20190616102010106/16/19 10:20:31  5-MIN KJFK 161520Z 19010KT 10SM CLR 22/19 A2990 40 84 900 210/10 RMK AO2 T02170189
94789KJFK JFK20190616102510106/16/19 10:25:31  5-MIN KJFK 161525Z 19008KT 10SM CLR 22/19 A2989 40 87 900 200/08 RMK AO2 T02170194
94789KJFK JFK20190616103010106/16/19 10:30:31  5-MIN KJFK 161530Z 19009KT 10SM CLR 22/19 A2989 40 87 900 200/09 RMK AO2 T02170194
94789KJFK JFK20190616103510106/16/19 10:35:31  5-MIN KJFK 161535Z 18009KT 10SM CLR 22/19 A2989 50 87 900 190/09 RMK AO2 T02170194
94789KJFK JFK20190616104010106/16/19 10:40:31  5-MIN KJFK 161540Z 18010KT 10SM CLR 22/19 A2988 50 84 900 190/10 RMK AO2 T02220194
94789KJFK JFK20190616104510806/16/19 10:45:31  5-MIN KJFK 161545Z 17011KT 10SM CLR 22/19 A2988 50 84 900 180/11 RMK AO2 SLP118 T02220194
94789KJFK JFK20190616105013206/16/19 10:50:31  5-MIN KJFK 161550Z 17010KT 10SM FEW060 BKN160 BKN210 BKN260 22/19 A2988 50 84 900 180/10 RMK AO2 SLP118 T02220194
94789KJFK JFK20190616105510206/16/19 10:55:31  5-MIN KJFK 161555Z 17010KT 10SM CLR 23/19 A2988 50 81 1000 180/10 RMK AO2 T02280194
94789KJFK JFK20190616110010206/16/19 11:00:31  5-MIN KJFK 161600Z 17011KT 10SM CLR 23/20 A2988 50 84 1000 190/11 RMK AO2 T02280200
94789KJFK JFK20190616110510206/16/19 11:05:31  5-MIN KJFK 161605Z 17012KT 10SM CLR 23/20 A2988 50 84 1000 190/12 RMK AO2 T02280200
94789KJFK JFK20190616111010206/16/19 11:10:31  5-MIN KJFK 161610Z 17010KT 10SM CLR 23/19 A2988 60 81 1000 180/10 RMK AO2 T02280194
94789KJFK JFK20190616111510206/16/19 11:15:31  5-MIN KJFK 161615Z 17011KT 10SM CLR 23/19 A2988 60 81 1000 180/11 RMK AO2 T02280194
94789KJFK JFK20190616112010206/16/19 11:20:31  5-MIN KJFK 161620Z 17012KT 10SM CLR 23/19 A2988 60 81 1000 190/12 RMK AO2 T02280194
94789KJFK JFK20190616112510206/16/19 11:25:31  5-MIN KJFK 161625Z 18010KT 10SM CLR 23/20 A2988 50 81 1100 200/10 RMK AO2 T02330200
94789KJFK JFK20190616113010206/16/19 11:30:31  5-MIN KJFK 161630Z 18012KT 10SM CLR 23/20 A2988 60 81 1100 190/12 RMK AO2 T02330200
94789KJFK JFK20190616113510206/16/19 11:35:31  5-MIN KJFK 161635Z 18011KT 10SM CLR 23/20 A2988 60 81 1100 190/11 RMK AO2 T02330200
94789KJFK JFK20190616114010206/16/19 11:40:31  5-MIN KJFK 161640Z 18012KT 10SM CLR 23/20 A2987 60 81 1100 190/12 RMK AO2 T02330200
94789KJFK JFK20190616114510906/16/19 11:45:31  5-MIN KJFK 161645Z 18011KT 10SM CLR 23/19 A2987 60 81 1000 190/11 RMK AO2 SLP116 T02280194
94789KJFK JFK20190616115013306/16/19 11:50:31  5-MIN KJFK 161650Z 18012KT 10SM FEW055 SCT160 BKN220 BKN260 23/20 A2987 60 81 1100 190/12 RMK AO2 SLP116 T02330200
94789KJFK JFK20190616115510506/16/19 11:55:31  5-MIN KJFK 161655Z 18011KT 10SM SCT100 23/19 A2987 60 81 1000 200/11 RMK AO2 T02280194
94789KJFK JFK20190616120010506/16/19 12:00:31  5-MIN KJFK 161700Z 19013KT 10SM FEW100 22/19 A2987 60 84 1000 200/13 RMK AO2 T02220194
94789KJFK JFK20190616120510406/16/19 12:05:31  5-MIN KJFK 161705Z 19011KT 10SM SCT110 22/19 A2987 70 87 900 200/11 RMK AO2 T02170194
94789KJFK JFK20190616121010406/16/19 12:10:31  5-MIN KJFK 161710Z 19012KT 10SM SCT110 22/19 A2987 70 87 900 200/12 RMK AO2 T02170194
94789KJFK JFK20190616121510406/16/19 12:15:31  5-MIN KJFK 161715Z 19013KT 10SM BKN100 21/19 A2986 70 87 800 200/13 RMK AO2 T02110189
94789KJFK JFK20190616122010406/16/19 12:20:31  5-MIN KJFK 161720Z 18011KT 10SM BKN100 21/19 A2986 70 87 800 190/11 RMK AO2 T02110189
94789KJFK JFK20190616122511106/16/19 12:25:31  5-MIN KJFK 161725Z 18012KT 10SM BKN095 BKN110 21/19 A2986 70 90 800 190/12 RMK AO2 T02110194
94789KJFK JFK20190616123011806/16/19 12:30:31  5-MIN KJFK 161730Z 18012KT 10SM FEW070 BKN095 OVC110 22/19 A2986 70 87 900 190/12 RMK AO2 T02170194
94789KJFK JFK20190616123511806/16/19 12:35:31  5-MIN KJFK 161735Z 18012KT 10SM FEW070 BKN095 OVC110 21/19 A2986 70 90 800 200/12 RMK AO2 T02110194
94789KJFK JFK20190616124011106/16/19 12:40:31  5-MIN KJFK 161740Z 20013KT 10SM FEW070 OVC095 22/19 A2986 70 87 900 210/13 RMK AO2 T02170194
94789KJFK JFK20190616124513606/16/19 12:45:31  5-MIN KJFK 161745Z 20014KT 10SM FEW070 OVC095 21/19 A2986 70 87 800 210/14 RMK AO2 SLP112 T02110189 10233 20194 58010
94789KJFK JFK20190616125015706/16/19 12:50:31  5-MIN KJFK 161750Z 20015KT 10SM FEW055 SCT075 BKN095 BKN160 OVC260 21/19 A2987 70 90 800 210/15 RMK AO2 SLP113 T02060189 10233 20194 58010
94789KJFK JFK20190616125511106/16/19 12:55:31  5-MIN KJFK 161755Z 20014KT 10SM FEW075 OVC090 21/19 A2987 70 90 800 210/14 RMK AO2 T02060189
94789KJFK JFK20190616130011106/16/19 13:00:31  5-MIN KJFK 161800Z 20011KT 10SM FEW045 OVC090 21/19 A2986 70 90 800 220/11 RMK AO2 T02060189
94789KJFK JFK20190616130511106/16/19 13:05:31  5-MIN KJFK 161805Z 19013KT 10SM FEW045 OVC090 21/19 A2986 70 93 800 210/13 RMK AO2 T02060194
94789KJFK JFK20190616131011106/16/19 13:10:31  5-MIN KJFK 161810Z 20012KT 10SM FEW043 OVC085 21/19 A2986 70 93 800 210/12 RMK AO2 T02060194
